Order_ID,Dark_Store_ID,City,Zone,Order_Date,Order_Timestamp,Order_Hour,Day_Type,Time_Period,Promised_SLA_Min,Actual_Delivery_Min,SLA_Met,Delay_Reason,Distance_KM,Item_Count,Order_Value_INR,Rider_ID,Delay_Category
FM103969,DS004,Delhi,Rohini,2025-06-02,2025-06-02 17:53:23,17,Weekday,Non-Peak,10.0,4.74,Y,None,3.09,11,251.13,R00410,None
FM104829,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 17:55:04,17,Weekday,Non-Peak,10.0,6.26,Y,None,2.05,5,378.96,R00714,None
FM105382,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 17:56:50,17,Weekday,Non-Peak,10.0,4.46,Y,None,0.69,10,1175.3,R00911,None
FM105489,DS010,Kolkata,Salt Lake,2025-06-02,2025-06-02 17:57:32,17,Weekday,Non-Peak,10.0,6.59,Y,None,2.3,6,170.96,R01014,None
FM103754,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:00:02,18,Weekday,Peak,10.0,19.62,N,"Incorrect Picking (SKU error, re-pick)",1.89,7,279.21,R00302,Method
FM103133,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:00:12,18,Weekday,Peak,10.0,9.24,Y,None,1.59,2,257.91,R00112,None
FM103848,DS004,Delhi,Rohini,2025-06-02,2025-06-02 18:00:38,18,Weekday,Peak,10.0,8.45,Y,None,2.05,3,112.12,R00406,None
FM104585,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:01:13,18,Weekday,Peak,10.0,3.54,Y,None,2.98,5,270.39,R00610,None
FM103765,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:01:15,18,Weekday,Peak,10.0,4.71,Y,None,2.65,4,123.76,R00317,None
FM104400,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:01:21,18,Weekday,Peak,10.0,7.79,Y,None,0.55,2,282.18,R00601,None
FM103034,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:01:39,18,Weekday,Peak,10.0,9.14,Y,None,1.84,1,438.93,R00101,None
FM103887,DS004,Delhi,Rohini,2025-06-02,2025-06-02 18:02:26,18,Weekday,Peak,10.0,7.58,Y,None,2.84,2,762.85,R00414,None
FM103279,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:03:25,18,Weekday,Peak,10.0,7.55,Y,None,1.09,4,662.82,R00121,None
FM103310,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:03:35,18,Weekday,Peak,10.0,12.35,N,Picker Unavailable / Understaffed,1.94,2,187.97,R00109,Man
FM103182,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:03:36,18,Weekday,Peak,10.0,10.71,N,Picker Unavailable / Understaffed,1.36,5,899.15,R00107,Man
FM104366,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:03:42,18,Weekday,Peak,10.0,12.33,N,Inventory Mismatch / Stockout,0.75,6,210.66,R00607,Material
FM103266,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:04:12,18,Weekday,Peak,10.0,10.08,N,Traffic / Road Congestion,2.66,3,525.17,R00113,Environment
FM105324,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:05:10,18,Weekday,Peak,10.0,8.16,Y,None,0.61,5,279.52,R00902,None
FM105583,DS010,Kolkata,Salt Lake,2025-06-02,2025-06-02 18:05:14,18,Weekday,Peak,10.0,5.13,Y,None,2.33,4,1034.87,R01002,None
FM104808,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:05:33,18,Weekday,Peak,10.0,11.87,N,Picker Unavailable / Understaffed,3.22,4,508.14,R00713,Man
FM104806,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:05:37,18,Weekday,Peak,10.0,13.1,N,Rider Unavailable at Dispatch,2.95,7,497.16,R00706,Man
FM104605,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:06:31,18,Weekday,Peak,10.0,11.09,N,Inventory Mismatch / Stockout,1.99,3,169.36,R00608,Material
FM103038,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:06:50,18,Weekday,Peak,10.0,4.14,Y,None,0.56,7,73.95,R00105,None
FM105274,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:07:15,18,Weekday,Peak,10.0,11.72,N,Picker Unavailable / Understaffed,2.49,3,329.13,R00917,Man
FM105236,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:07:23,18,Weekday,Peak,10.0,12.81,N,Picker Unavailable / Understaffed,0.7,2,376.2,R00911,Man
FM104277,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:07:31,18,Weekday,Peak,10.0,12.24,N,Picker Unavailable / Understaffed,0.52,2,315.9,R00506,Man
FM104200,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:07:44,18,Weekday,Peak,10.0,17.5,N,Inventory Mismatch / Stockout,1.36,3,305.36,R00502,Material
FM103773,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:08:02,18,Weekday,Peak,10.0,9.57,Y,None,1.25,3,381.54,R00313,None
FM103701,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:08:10,18,Weekday,Peak,10.0,16.37,N,Rider Unavailable at Dispatch,3.3,3,388.11,R00307,Man
FM103282,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:08:17,18,Weekday,Peak,10.0,6.57,Y,None,1.02,7,439.18,R00110,None
FM104317,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:09:53,18,Weekday,Peak,10.0,9.98,Y,None,1.85,7,614.72,R00503,None
FM105357,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:10:56,18,Weekday,Peak,10.0,7.21,Y,None,1.14,4,260.14,R00903,None
FM105243,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:11:38,18,Weekday,Peak,10.0,12.07,N,Inventory Mismatch / Stockout,0.51,8,226.01,R00913,Material
FM104644,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:14:22,18,Weekday,Peak,10.0,19.46,N,App/Order Routing Glitch,2.9,5,199.97,R00703,Machine
FM104986,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 18:15:13,18,Weekday,Peak,10.0,18.0,N,Rider Unavailable at Dispatch,1.28,4,974.01,R00804,Man
FM104038,DS004,Delhi,Rohini,2025-06-02,2025-06-02 18:15:37,18,Weekday,Peak,10.0,7.24,Y,None,2.01,3,659.21,R00415,None
FM105605,DS010,Kolkata,Salt Lake,2025-06-02,2025-06-02 18:16:00,18,Weekday,Peak,10.0,5.9,Y,None,3.16,4,128.18,R01009,None
FM103086,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:16:21,18,Weekday,Peak,10.0,6.16,Y,None,2.22,6,430.46,R00109,None
FM103307,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:16:57,18,Weekday,Peak,10.0,4.72,Y,None,0.8,5,264.25,R00101,None
FM105304,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:17:13,18,Weekday,Peak,10.0,5.23,Y,None,3.47,1,834.65,R00901,None
FM104345,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:18:12,18,Weekday,Peak,10.0,10.26,N,Picker Unavailable / Understaffed,1.42,7,486.08,R00510,Man
FM104096,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:19:04,18,Weekday,Peak,10.0,17.3,N,Rider Unavailable at Dispatch,2.29,1,426.49,R00514,Man
FM104395,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:19:20,18,Weekday,Peak,10.0,8.32,Y,None,1.25,5,271.88,R00621,None
FM104078,DS004,Delhi,Rohini,2025-06-02,2025-06-02 18:19:31,18,Weekday,Peak,10.0,9.56,Y,None,0.86,10,790.0,R00402,None
FM104338,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:20:19,18,Weekday,Peak,10.0,11.51,N,Rider Unavailable at Dispatch,3.07,4,199.66,R00517,Man
FM103301,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:21:02,18,Weekday,Peak,10.0,7.11,Y,None,3.18,3,413.81,R00102,None
FM105116,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 18:21:22,18,Weekday,Peak,10.0,7.98,Y,None,2.46,3,464.79,R00802,None
FM105235,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:22:37,18,Weekday,Peak,10.0,15.64,N,"Incorrect Picking (SKU error, re-pick)",0.75,4,330.08,R00909,Method
FM103740,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:22:53,18,Weekday,Peak,10.0,10.79,N,Packing Station Bottleneck,1.69,4,433.68,R00324,Method
FM103885,DS004,Delhi,Rohini,2025-06-02,2025-06-02 18:23:20,18,Weekday,Peak,10.0,7.78,Y,None,1.69,3,101.9,R00409,None
FM104422,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:24:19,18,Weekday,Peak,10.0,6.95,Y,None,0.99,2,191.77,R00618,None
FM105359,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:24:32,18,Weekday,Peak,10.0,11.96,N,Picker Unavailable / Understaffed,3.22,4,188.92,R00916,Man
FM104767,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:24:51,18,Weekday,Peak,10.0,9.19,Y,None,3.09,4,148.8,R00707,None
FM104220,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:25:04,18,Weekday,Peak,10.0,15.68,N,Picker Unavailable / Understaffed,2.34,1,508.08,R00503,Man
FM103714,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:25:25,18,Weekday,Peak,10.0,6.76,Y,None,2.81,4,184.88,R00308,None
FM103402,DS002,Bengaluru,Whitefield,2025-06-02,2025-06-02 18:25:54,18,Weekday,Peak,10.0,9.65,Y,None,1.78,7,499.2,R00204,None
FM104343,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:26:35,18,Weekday,Peak,10.0,7.71,Y,None,2.26,5,34.96,R00504,None
FM103763,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:26:39,18,Weekday,Peak,10.0,11.28,N,Picker Unavailable / Understaffed,3.08,3,204.12,R00311,Man
FM103873,DS004,Delhi,Rohini,2025-06-02,2025-06-02 18:26:44,18,Weekday,Peak,10.0,8.04,Y,None,3.07,1,337.27,R00406,None
FM105073,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 18:26:45,18,Weekday,Peak,10.0,6.32,Y,None,1.2,2,183.8,R00808,None
FM104305,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:27:21,18,Weekday,Peak,10.0,8.14,Y,None,3.08,4,636.22,R00504,None
FM104527,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:27:29,18,Weekday,Peak,10.0,10.09,N,Packing Station Bottleneck,1.64,4,408.97,R00604,Method
FM105087,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 18:27:59,18,Weekday,Peak,10.0,8.5,Y,None,0.93,6,249.72,R00810,None
FM104311,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:27:59,18,Weekday,Peak,10.0,6.23,Y,None,2.1,2,446.36,R00511,None
FM105536,DS010,Kolkata,Salt Lake,2025-06-02,2025-06-02 18:28:00,18,Weekday,Peak,10.0,17.83,N,Inventory Mismatch / Stockout,1.67,2,143.53,R01004,Material
FM105390,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:28:15,18,Weekday,Peak,10.0,11.75,N,"Incorrect Picking (SKU error, re-pick)",2.08,1,739.87,R00917,Method
FM105334,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:28:45,18,Weekday,Peak,10.0,10.93,N,Rider Unavailable at Dispatch,2.56,3,181.78,R00909,Man
FM105131,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 18:28:47,18,Weekday,Peak,10.0,7.3,Y,None,2.67,6,383.45,R00806,None
FM104614,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:29:29,18,Weekday,Peak,10.0,14.06,N,Inventory Mismatch / Stockout,3.32,5,214.31,R00612,Material
FM104663,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:29:42,18,Weekday,Peak,10.0,14.75,N,Picker Unavailable / Understaffed,0.45,5,129.68,R00714,Man
FM103358,DS002,Bengaluru,Whitefield,2025-06-02,2025-06-02 18:29:50,18,Weekday,Peak,10.0,3.5,Y,None,2.38,6,478.91,R00213,None
FM103255,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:30:47,18,Weekday,Peak,10.0,4.98,Y,None,2.48,3,262.59,R00118,None
FM105299,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:30:51,18,Weekday,Peak,10.0,11.96,N,Handheld Scanner Downtime,2.66,4,260.35,R00917,Machine
FM103225,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:31:28,18,Weekday,Peak,10.0,5.78,Y,None,2.16,2,214.2,R00103,None
FM105298,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:31:46,18,Weekday,Peak,10.0,9.07,Y,None,3.37,5,323.65,R00917,None
FM105204,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:31:54,18,Weekday,Peak,10.0,10.13,N,Rider Unavailable at Dispatch,1.84,5,480.7,R00906,Man
FM105514,DS010,Kolkata,Salt Lake,2025-06-02,2025-06-02 18:33:32,18,Weekday,Peak,10.0,9.08,Y,None,1.14,2,434.97,R01017,None
FM104920,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 18:34:10,18,Weekday,Peak,10.0,4.72,Y,None,2.67,8,567.19,R00804,None
FM103530,DS002,Bengaluru,Whitefield,2025-06-02,2025-06-02 18:35:00,18,Weekday,Peak,10.0,9.12,Y,None,3.48,7,141.84,R00212,None
FM103788,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:35:27,18,Weekday,Peak,10.0,10.17,N,Packing Station Bottleneck,2.81,4,773.99,R00320,Method
FM104029,DS004,Delhi,Rohini,2025-06-02,2025-06-02 18:35:30,18,Weekday,Peak,10.0,11.19,N,Picker Unavailable / Understaffed,2.54,7,537.02,R00401,Man
FM105424,DS010,Kolkata,Salt Lake,2025-06-02,2025-06-02 18:37:43,18,Weekday,Peak,10.0,4.88,Y,None,1.1,2,337.16,R01011,None
FM104462,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:38:58,18,Weekday,Peak,10.0,7.25,Y,None,0.87,3,397.03,R00604,None
FM104765,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:39:04,18,Weekday,Peak,10.0,10.07,N,Packing Station Bottleneck,2.08,1,464.24,R00707,Method
FM104892,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 18:39:14,18,Weekday,Peak,10.0,9.26,Y,None,0.75,3,233.9,R00807,None
FM103800,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:39:47,18,Weekday,Peak,10.0,4.68,Y,None,1.48,8,442.29,R00306,None
FM104784,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:40:04,18,Weekday,Peak,10.0,12.51,N,App/Order Routing Glitch,2.95,1,390.24,R00706,Machine
FM105474,DS010,Kolkata,Salt Lake,2025-06-02,2025-06-02 18:40:31,18,Weekday,Peak,10.0,13.08,N,Picker Unavailable / Understaffed,0.55,3,95.8,R01012,Man
FM104188,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:40:54,18,Weekday,Peak,10.0,6.5,Y,None,1.72,5,282.18,R00510,None
FM104458,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:41:02,18,Weekday,Peak,10.0,14.6,N,Picker Unavailable / Understaffed,0.83,9,319.61,R00617,Man
FM104392,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:41:37,18,Weekday,Peak,10.0,10.12,N,Handheld Scanner Downtime,2.36,7,186.5,R00619,Machine
FM104772,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:41:56,18,Weekday,Peak,10.0,4.14,Y,None,1.89,4,538.41,R00715,None
FM103823,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:42:54,18,Weekday,Peak,10.0,5.33,Y,None,3.38,2,186.62,R00322,None
FM105237,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:43:24,18,Weekday,Peak,10.0,17.03,N,Traffic / Road Congestion,2.25,4,358.64,R00914,Environment
FM105269,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:43:43,18,Weekday,Peak,10.0,7.05,Y,None,2.16,3,438.83,R00914,None
FM104121,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:43:45,18,Weekday,Peak,10.0,16.05,N,Rider Unavailable at Dispatch,1.64,4,380.04,R00508,Man
FM103762,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:44:01,18,Weekday,Peak,10.0,6.1,Y,None,1.48,3,189.87,R00304,None
FM104453,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:44:16,18,Weekday,Peak,10.0,12.55,N,Rider Unavailable at Dispatch,2.75,10,851.62,R00620,Man
FM104728,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:44:50,18,Weekday,Peak,10.0,12.55,N,Inventory Mismatch / Stockout,1.48,5,394.81,R00706,Material
FM104904,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 18:45:29,18,Weekday,Peak,10.0,18.23,N,Inventory Mismatch / Stockout,3.03,4,254.69,R00811,Material
FM104820,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:45:34,18,Weekday,Peak,10.0,6.68,Y,None,1.67,7,837.75,R00712,None
FM105542,DS010,Kolkata,Salt Lake,2025-06-02,2025-06-02 18:45:39,18,Weekday,Peak,10.0,9.82,Y,None,0.9,3,155.23,R01017,None
FM104033,DS004,Delhi,Rohini,2025-06-02,2025-06-02 18:46:33,18,Weekday,Peak,10.0,12.27,N,Rider Unavailable at Dispatch,2.93,4,423.53,R00410,Man
FM105604,DS010,Kolkata,Salt Lake,2025-06-02,2025-06-02 18:47:22,18,Weekday,Peak,10.0,7.32,Y,None,0.94,5,607.16,R01002,None
FM103940,DS004,Delhi,Rohini,2025-06-02,2025-06-02 18:47:28,18,Weekday,Peak,10.0,13.09,N,Traffic / Road Congestion,1.17,5,413.93,R00414,Environment
FM103595,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:47:48,18,Weekday,Peak,10.0,9.33,Y,None,2.18,3,436.04,R00322,None
FM103547,DS002,Bengaluru,Whitefield,2025-06-02,2025-06-02 18:48:18,18,Weekday,Peak,10.0,5.22,Y,None,0.83,4,387.23,R00217,None
FM103508,DS002,Bengaluru,Whitefield,2025-06-02,2025-06-02 18:48:33,18,Weekday,Peak,10.0,3.5,Y,None,0.5,5,343.3,R00205,None
FM103539,DS002,Bengaluru,Whitefield,2025-06-02,2025-06-02 18:48:57,18,Weekday,Peak,10.0,7.4,Y,None,2.88,4,241.91,R00209,None
FM103743,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:49:19,18,Weekday,Peak,10.0,7.18,Y,None,2.12,2,421.31,R00301,None
FM104386,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:50:19,18,Weekday,Peak,10.0,7.39,Y,None,3.42,5,263.42,R00618,None
FM103127,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:50:52,18,Weekday,Peak,10.0,6.36,Y,None,1.39,3,631.33,R00120,None
FM105504,DS010,Kolkata,Salt Lake,2025-06-02,2025-06-02 18:51:19,18,Weekday,Peak,10.0,7.47,Y,None,2.82,3,661.77,R01011,None
FM103698,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:51:25,18,Weekday,Peak,10.0,10.06,N,Picker Unavailable / Understaffed,1.02,3,361.14,R00315,Man
FM105569,DS010,Kolkata,Salt Lake,2025-06-02,2025-06-02 18:52:56,18,Weekday,Peak,10.0,15.29,N,"Incorrect Picking (SKU error, re-pick)",2.64,2,531.02,R01013,Method
FM105021,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 18:53:54,18,Weekday,Peak,10.0,12.99,N,Traffic / Road Congestion,2.92,5,548.31,R00807,Environment
FM104996,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 18:54:09,18,Weekday,Peak,10.0,15.12,N,Picker Unavailable / Understaffed,1.01,3,607.44,R00818,Man
FM104652,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:54:37,18,Weekday,Peak,10.0,6.04,Y,None,2.53,2,808.92,R00702,None
FM103945,DS004,Delhi,Rohini,2025-06-02,2025-06-02 18:55:11,18,Weekday,Peak,10.0,7.6,Y,None,2.55,4,331.02,R00405,None
FM104586,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:55:16,18,Weekday,Peak,10.0,13.67,N,Picker Unavailable / Understaffed,0.91,3,461.27,R00601,Man
FM104798,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:55:47,18,Weekday,Peak,10.0,13.26,N,Picker Unavailable / Understaffed,0.74,6,178.29,R00706,Man
FM105081,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 18:55:57,18,Weekday,Peak,10.0,11.88,N,Inventory Mismatch / Stockout,1.29,4,68.13,R00806,Material
FM104623,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:56:00,18,Weekday,Peak,10.0,8.69,Y,None,0.97,6,686.3,R00706,None
FM104548,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:56:03,18,Weekday,Peak,10.0,12.29,N,Rider Unavailable at Dispatch,3.21,3,820.98,R00608,Man
FM103196,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:56:27,18,Weekday,Peak,10.0,11.89,N,Packing Station Bottleneck,2.79,6,104.81,R00109,Method
FM105331,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 18:56:57,18,Weekday,Peak,10.0,13.43,N,Traffic / Road Congestion,2.96,4,824.85,R00909,Environment
FM104195,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:57:06,18,Weekday,Peak,10.0,9.52,Y,None,0.84,7,352.63,R00517,None
FM104755,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 18:58:11,18,Weekday,Peak,10.0,3.81,Y,None,0.87,4,291.33,R00713,None
FM104186,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:58:13,18,Weekday,Peak,10.0,6.94,Y,None,3.17,3,645.03,R00505,None
FM104509,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:58:13,18,Weekday,Peak,10.0,8.81,Y,None,1.05,2,419.84,R00606,None
FM104288,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:58:18,18,Weekday,Peak,10.0,3.5,Y,None,0.68,8,413.52,R00506,None
FM103561,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:58:21,18,Weekday,Peak,10.0,13.63,N,Packing Station Bottleneck,2.15,3,406.36,R00320,Method
FM104327,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:58:25,18,Weekday,Peak,10.0,11.2,N,"Incorrect Picking (SKU error, re-pick)",1.66,4,441.24,R00517,Method
FM103756,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:58:32,18,Weekday,Peak,10.0,10.24,N,Picker Unavailable / Understaffed,3.36,3,585.8,R00309,Man
FM104213,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 18:58:53,18,Weekday,Peak,10.0,7.97,Y,None,1.77,4,447.95,R00508,None
FM103105,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 18:58:57,18,Weekday,Peak,10.0,3.5,Y,None,1.11,1,273.79,R00117,None
FM103733,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:59:22,18,Weekday,Peak,10.0,4.87,Y,None,1.27,6,281.78,R00322,None
FM103605,DS003,Delhi,Saket,2025-06-02,2025-06-02 18:59:27,18,Weekday,Peak,10.0,7.25,Y,None,1.58,3,600.05,R00310,None
FM104489,DS006,Mumbai,Powai,2025-06-02,2025-06-02 18:59:47,18,Weekday,Peak,10.0,11.53,N,"Incorrect Picking (SKU error, re-pick)",1.63,6,130.74,R00610,Method
FM104626,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 19:00:15,19,Weekday,Peak,10.0,10.07,N,Picker Unavailable / Understaffed,1.37,1,153.33,R00702,Man
FM104205,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 19:00:26,19,Weekday,Peak,10.0,8.11,Y,None,1.74,2,1072.22,R00506,None
FM105582,DS010,Kolkata,Salt Lake,2025-06-02,2025-06-02 19:00:37,19,Weekday,Peak,10.0,4.63,Y,None,1.23,2,534.02,R01011,None
FM105355,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 19:00:39,19,Weekday,Peak,10.0,11.9,N,"Incorrect Picking (SKU error, re-pick)",1.15,4,501.25,R00902,Method
FM103131,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 19:00:56,19,Weekday,Peak,10.0,10.39,N,Rider Unavailable at Dispatch,0.73,4,180.19,R00108,Man
FM104543,DS006,Mumbai,Powai,2025-06-02,2025-06-02 19:01:11,19,Weekday,Peak,10.0,13.16,N,Picker Unavailable / Understaffed,0.71,5,527.88,R00616,Man
FM105014,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 19:01:51,19,Weekday,Peak,10.0,5.21,Y,None,1.26,4,912.08,R00818,None
FM104978,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 19:02:01,19,Weekday,Peak,10.0,6.27,Y,None,1.47,6,119.02,R00807,None
FM104250,DS005,Mumbai,Andheri,2025-06-02,2025-06-02 19:03:01,19,Weekday,Peak,10.0,9.81,Y,None,1.58,2,888.16,R00501,None
FM104989,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 19:03:07,19,Weekday,Peak,10.0,8.19,Y,None,0.59,1,419.82,R00806,None
FM103507,DS002,Bengaluru,Whitefield,2025-06-02,2025-06-02 19:03:37,19,Weekday,Peak,10.0,11.94,N,Rider Unavailable at Dispatch,1.41,2,141.43,R00208,Man
FM103943,DS004,Delhi,Rohini,2025-06-02,2025-06-02 19:03:52,19,Weekday,Peak,10.0,5.91,Y,None,2.23,5,809.34,R00410,None
FM105232,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 19:04:06,19,Weekday,Peak,10.0,15.89,N,Picker Unavailable / Understaffed,2.14,8,495.22,R00918,Man
FM104916,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 19:04:29,19,Weekday,Peak,10.0,11.03,N,Rider Unavailable at Dispatch,2.48,7,447.93,R00811,Man
FM105219,DS009,Chennai,T Nagar,2025-06-02,2025-06-02 19:05:21,19,Weekday,Peak,10.0,8.65,Y,None,0.96,5,897.88,R00901,None
FM105066,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 19:05:49,19,Weekday,Peak,10.0,5.49,Y,None,3.07,9,198.84,R00819,None
FM104949,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 19:06:18,19,Weekday,Peak,10.0,6.9,Y,None,0.53,1,987.94,R00811,None
FM104891,DS008,Pune,Hinjewadi,2025-06-02,2025-06-02 19:06:36,19,Weekday,Peak,10.0,4.55,Y,None,2.63,7,576.09,R00803,None
FM103376,DS002,Bengaluru,Whitefield,2025-06-02,2025-06-02 19:06:44,19,Weekday,Peak,10.0,5.77,Y,None,0.82,4,364.65,R00213,None
FM103067,DS001,Bengaluru,Koramangala,2025-06-02,2025-06-02 19:06:47,19,Weekday,Peak,10.0,7.17,Y,None,0.99,11,584.07,R00120,None
FM104680,DS007,Hyderabad,Gachibowli,2025-06-02,2025-06-02 19:07:16,19,Weekday,Peak,10.0,5.31,Y,None,3.19,4,462.83,R00714,None
FM103841,DS004,Delhi,Rohini,2025-06-02,2025-06-02 19:07:32,19,Weekday,Peak,10.0,10.86,N,Picker Unavailable / Understaffed,1.81,7,342.1,R00410,Man
